Review,Rating,Tanggal
Tolong kenapa kalau lupa kata sandi trs klik email ada tulisan format email tidak sesuai padahal dah bener,3,2023-08-28 21:30:13
Aplikasi nya sangat bagus tersedia berbagai referensi. Dan bahan bacaannya pun sangat berkualitas. Terima kasih ipusnas. Semoga geliat literasi membaca semakin meningkat di Indonesia,5,2023-08-28 11:20:32
Buku bisa didownload tapi tidak bisa dibuka seperti ada bug.,3,2023-08-28 09:54:22
"sejauh ini aplikasinya bagus, cuma saran saya dikasi info tenggat pengembaliannya (lengkap hari beserta jam) agar kita aware, soalnya terkadang kita lupa waktunya dan tiba tiba bukunya sudah dikembalikan, terima kasih",5,2023-08-28 09:05:17
Mohon d tambahkan menu *SUKA* dan *Baca Nanti* admin Karena utk kotak pencarian sering kurang valid dalam menampilkan judul buku yg diinginkan Terima kasih,5,2023-08-28 04:18:11
"27.08.2023 Min tolong buatkan fitur catatan yg mudah di akses saat membaca buku, tanpa harus menutup buku. Fiturnya harus muat banyak kata, kalo bisa unlimited. Cek juga fitur penandanya, kok di hp sy hilang, ketika saya sudah menandai lalu keluar dari aplikasi penandanya hilang. 26.08.2023 Bagus. Jangan berhenti berinovasi. Kalo ada perbaikan/jadwal perawatan harusnya dimalam hari sekitar jam 01.30-04.56 dikala sedikit yang pake.",5,2023-08-27 23:08:42
"Saran saja, inikan aplikasi pihak swasta ya, apa perpusnas tidak punya kemampuan untuk membuat aplikasi sendiri?, di khawatirkan disaat pihak swastanya bubar, bubar juga dong aplikasinya beserta ebooknya, lalu uang negara yang sudah terlanjur bermiliyar miliyar bahkan ratusan miliyar bahkan mungkin triliunan dari perpus pusat sampai daerah2 anggaran yang sudah dikeluarkan tanggung jawab siapa ini? Masak negara kalah sama swasta buat aplikasi, ada apa ini??????????",5,2023-08-27 11:22:41
Tidak bisa diakses dengan wifi,2,2023-08-26 17:55:02
Aplikasi yang sangat bagus untuk mencari dan membaca buku yang dibutuhkan.,5,2023-08-26 17:36:33
Ini cara bacanya bagaimana ya? Kok tidak bisa di download,3,2023-08-26 09:10:09
Pembaruan sekarang nggak enak banget. Nggak ada bookmark karena tiap dikasih bookmark tiap dibuka pasti baca ulang dari awal. Mohon diperbaiki lagi seperti dulu yang kalau dibuka langsung ke halaman terakhir kita baca. Dan please perbanyak bukunya.,3,2023-08-25 13:07:36
Tidak bisa di download.,2,2023-08-25 09:34:52
"min, kok skrng diminta perpanjang membership? ga bs lsng download😪",2,2023-08-24 22:27:56
Apakah memang tidak ada novel novel dr pemulis terkenal? Kalau benar sangat disayangan.,3,2023-08-24 10:53:11
Semakin sering eror..... Aneh,1,2023-08-22 22:01:13
Sangat inspiratif dan meningkatkan minat baca serta menambah ilmu dan juga memperluas wawasan.,5,2023-08-22 14:33:10
"admin, tambah koleksi bukunya lagi psycho-cybernetics karya maxwell yang bahasa indonesia",5,2023-08-22 11:23:03
"Kang admin, ijin bertanya apakah buku yang sudah ber ISBN muncul di app ini? Bagaimana prosedurnya? Terimakasih, kang admin.",5,2023-08-21 08:41:21
"Gak lengkap, tolong lah buat lebih lengkap lagi",1,2023-08-20 12:50:28
Bagus,5,2023-08-20 11:57:00
Keren dan sangat membantu,5,2023-08-20 10:02:11
"Berkali kali login karena lupa password gagal terus, data tidak ditemukan :(",2,2023-08-19 21:21:29
"Mau login error mulu, katanya format tidak sesuai padahal sudah benar. Tolong perbaiki.",1,2023-08-18 17:48:44
"Apa ipusnas sedang bermasalah ?tiba tiba akun saya keluar dari laman ,setelah ingin log in kembali kata sandinya selalu salah Tolong segera di perbaiki ,terima kasih",3,2023-08-18 09:41:14
Kenapa Pencarian buku genre Sejarah sudah tidak bisa ditampilkan?,3,2023-08-14 19:34:27
"buku tentang budidaya ,perikanan, pertanian, di perbarui dong koleksinya.karena sangat sangat penting. minimal ipusnas nambahbkoleksi 5 buku setiap bulan. segera ya .setiap di cek blm ada yg baru",5,2023-08-14 13:21:29
Aplikasi yg sangat membantu dalam mencari literatur untuk keperluan penulusan karya ilmiah dg waktu yg cukup cepat dan akurat.,5,2023-08-13 17:08:03
"Tolong tambah buku tengan dunia Audio, Elektronika, dan Jaringan lebih banyak ya min🙏😄",5,2023-08-12 09:46:35
Maaf kenapa saya tidak bisa ferifikasi akun ya,1,2023-08-11 13:34:36
kho gak bisa pinjam she bukunya,1,2023-08-10 23:33:01
Apk yang bermanfaat memajukan SDM bangsa kita,5,2023-08-10 18:45:26
"Tidak bisa keluar aplikasi, jadi selalu pakai tombol Home untuk keluar. Selesai membaca buku, aplikasi seperti terhenti, tidak bisa digeser ke menu² lain",3,2023-08-10 09:08:03
Aplikasi force close tolong di perbaiki,1,2023-08-09 16:54:03
Sudah beberapa minggu notifikasi wishlist yang bisa dipinjam tidak aktif,4,2023-08-09 10:50:37
EPEP BETTER THAN THIS APP BROW,1,2023-08-09 10:48:44
Suka banget,4,2023-08-09 01:22:47
"Ini ipusnas nya lagi bug atau gimana ya? Udah beberapa hari ga bisa balikin buku pinjeman. Biasanya bisa kok... kenapa sekarang jadi begini.. tolong dong pihak ipusnas, dicari solusinya🙏",3,2023-08-08 05:52:36
kok gk bisa di buk min.. eror kah,5,2023-08-07 22:04:53
"Kenapa saya tidak bisa mengembalikan buku yang telah saya pinjam setiap pencet kembalikan pasti gagal, kasian yang ngantri banyak banget dan nganggur diakunnya aku",4,2023-08-07 21:55:48
"Saya tidak bisa mengembalikan buku yang dipinjam. Setiap saya pilih opsi kembalikan, selalu muncul tulisan ""Gagal, tidak valid"". tolong diperbaiki bug nya",4,2023-08-07 18:18:14
Fungsi kembalikan buku bermasalah setelah update terbaru,4,2023-08-07 17:18:26
"Kenapa buku tidak bisa dikembalikan? Selalu gagal, tidak valid. Sedang perbaikankah? Mohon segera diperbaiki ya min... mau pinjam buku lain jadi tdk bisa karna sudah batas maksimal",4,2023-08-07 13:01:11
"Aplikasinya keren dan saya sudah sering pinjam buku di ipusnas. Hanya beberapa hari ini buku yang saya pinjam tidak bisa dikembalikan. Keterangannya Gagal atau Tidak Valid. Saya coba pinjam baru.. eh, keterangan Bad Request. Jadi gak bisa pinjam buku lagi. Tolong bantu saya, ya Terima kasih banyak",4,2023-08-07 10:55:39
Bagus,3,2023-08-06 17:20:40
"Perpustakaan online sangat bagus, hemat waktu tidak usah jauh jauh ke tempatnya",5,2023-08-06 17:17:13
"Sayangnya app nya nggak ada notifikasi untuk buku yg sudah tersedia, jadi saya nggak tau buku yg ingin saya pinjam sudah tersedia atau belum. :(",2,2023-08-06 17:16:46
"Maaf, Kak. Saya mau tanya. Kenapa buku yang disewa tidak bisa dibaca? Sebelumnya terimakasih. 🙏",4,2023-08-06 12:13:52
Sayang membacanya terlalu banyak proses,3,2023-08-06 07:24:59
"Halo ipusnas bisa tolong segera diperbaiki bug nya ya ini udah hampir 3 hari gabisa return buku dan ga dapet update notif buku antrian yang sudah tersedia, mohon perhatiannya !!!",2,2023-08-06 05:43:51
"Kenapa ketika saya pinjam buku, lalu klik download, bukunya tidak terdownload-download yah???",3,2023-08-06 01:55:07
Beberapa waktu ini buku yg udah dipinjam kenapa ngga bisa dikembalikan ya? Tulisannya gagal invalid,4,2023-08-05 14:25:44
"Memudahkan mencari buku untuk dijadikan sumber referensi tugas, terima kasih sangat membantu sekali.",5,2023-08-05 11:08:26
"Bagus untuk menambah ilmu secara lebih mendalam dengan gratis👍, tolong tambahkan buku tentang pengetahuan digital art atau ilmu membuat komik di digital art🙏butuh banget soalnya",5,2023-08-04 21:45:08
Ini lagi gak bisa di akses ya?? Aku coba kok keluar sendiri mulu ya?,3,2023-08-04 10:03:45
Aplikasi sangat bagus dan isinya lengkap,5,2023-08-03 14:45:43
Saya suka dengan aplikasi semoga buku nya menjadi lebih banyak lagi terutama tentang ilmu tadjwid dan pemograman/coding,5,2023-08-02 19:02:44
Mantap,5,2023-08-02 13:11:56
Tolong apk ini diperbaiki untuk notif buku antrian yang dipinjam tidak muncul ketika buku sudah tersedia,2,2023-08-02 10:22:55
Bagus,5,2023-08-02 10:00:51
Bagus,5,2023-08-01 21:46:33
Ko isi di dalam bukunya paling hnya 10 lembar,3,2023-08-01 18:56:01
"Banyak sekali bukunya, tetapi juga ada beberapa buku yang tidak ada di app ini😭 terus tolong diperbaiki notifikasinya agar aku dapat giliran membaca😭😭😭😭",3,2023-07-31 21:51:18
"Baguss banyak buku² yg tersedia di ipunas jdi ga usah beli, btw cara dapet notifikasinya gimna ya kecolongan mulu mau minjem jadi lama antri terus :(",5,2023-07-31 21:36:53
"Aplikasi nya bagus, koleksi buku nya juga banyak jadi klo ga ada uang buat beli buku bisa minjam buku di aplikasi ini",5,2023-07-31 21:03:08
"Lebih nyaman versi dahulu, saya download di desktop. baca2 sambil ngerjain yang lain juga terus lama2 ilang/nutup sendiri apkikasinya",3,2023-07-31 14:45:13
Tidak bisa login atau register dengan tablet android. Selalu time out.,3,2023-07-31 12:54:09
"Agak kurang puas dengan pembaruan aplikasi yang baru. Untuk beberapa buku ada yang belum bisa di-bookmark; selain itu tampilan yang baru tidak nyaman, ribet, dan mengganggu. Beberapa buku lain susah sekali menandai highlightnya di paragraf yang diinginkan.",3,2023-07-31 10:06:54
"Sedikit kecewa dengan tampilan yang baru, karena penanda lamannya tidak berfungsi dengan baik.. karena itu sangat memudahkan untuk kita membaca jika belum selesai.. mohon untuk lebih ditingkatkan kembali ya aplikasinya..",3,2023-07-31 08:49:53
"Waduh seharusnya kalo di update lebih bagus malah sekarang lebih susah bacanya karna terlalu banyak fitur nggak perlu, satu lagi kalau kita mau menandai halaman, malah nggak tersimpan. Nggimana ini kalo bisa kembalikan aja seperti semula lah, jadi bosan kita bacanya",2,2023-07-30 14:16:41
Cukup disayangkan tampilan barunya sangat mengecewakan dan mempersulit saat membaca.,3,2023-07-28 17:54:25
Setelah di update kok jadi gak bisa login pake Facebook yang min?,1,2023-07-27 19:33:24
"Setelah di-update kok bookmark yang kutandai di halaman buku yang aku baca jadi cepet hilang. Padahal biasanya gak hilang sampai buku dikembalikan. Ini kok baru 6 jam an apk gak kubuka, bookmark di bukunya pada hilang. Sedih sekali",5,2023-07-27 17:06:19
"Saran buat developer, ya seharusnya dibikin nomor antrean pinjaman buku. Jadi yang dipinjamin sesuai antrean, terus jikalau dalam waktu 3 hari buku gajadi dipinjam, kasih ke nomor antrean selanjutnya. Kalo sistemnya cepet-cepetan gini mau sampe bertahun tahun juga gabakal bisa minjem lah",3,2023-07-27 09:45:06
"Enak bngt aksesnya, sangat suport buat pengakses siapapun latar brlakangnya",5,2023-07-26 05:24:56
"Aplikasi sudah baik, namun bisa ditambahkan fitur wishlist untuk buku yg masih ada stok tapi bahan bacaan masih banyak, dan juga fitur untuk meminjam buku yg sama setelah 7 hari kemudian/rentang waktu tertentu, karena satu buku kadang dipinjam kembalikan hanya di satu orang tersebut jadi orang lain tidak bisa meminjamnya",5,2023-07-25 11:39:35
"Tadinya tdk bisa d download pas baru instal dan setelah registar, tapi setelah 30 menit bisa lagi. Makasih",5,2023-07-25 09:18:30
Sring terjdi bug mohon diperbaiki lagi,2,2023-07-24 23:15:31
"Saran untuk fitur Feed, mungkin bisa ditambah fitur untuk update status, misal progres membaca seperti di goodreads",5,2023-07-24 21:44:34
"Buat kalian yg suka baca tapi low budget. Aplikasi satu ini memang penyelamat deh, gampang bnget bisa di baca dimana saja terus kalian gak perlu tu ribet ribet pinjam pulang karna di fiturnya udah lengkap. Aku juga suka tampilannya yg sdderhana. Pokoknya makasih Ipusnas",4,2023-07-24 20:54:48
"Tolong perbaiki sistem Ad beberapa buku yg bisa d pinjam, bisa di download tpi tidak bisa dibuka atau di baca",4,2023-07-24 16:26:08
"Sudah ada perbaikan tapi masalah buku yang sudah dipinjam tiba tiba hilang, padahal belum dikembalikan masih tetap. Dan aplikasi untuk PC sama sekali tidak bisa login, padahal koneksi internet juga sudah cepat.",2,2023-07-24 14:27:29
Sngt jelek,5,2023-07-24 11:47:09
Saya benci ipusnas karna ga bs login,1,2023-07-24 07:29:49
Update terbaru tidak nyaman bagi pengguna :(,3,2023-07-23 18:32:56
"Saya suka dengan aplikasi perpustakaan seperti ini. Hanya saja, performanya masih sangat kurang menurut saya. Terutama fitur search bukunya. Ini juga berlaku untuk iJak dan iJogja. Ketika search judul buku atau nama penulis, hasil pencarian jauh melenceng. Buku yang dicari malah tidak ada di hasil pencarian padahal sebenernya di bagian koleksinya buku itu ada. Ini sangat menyulitkan pengguna yang mau mencari buku tertentu. Mohon sekali fitur search ini diperbaiki",3,2023-07-23 14:04:13
"Untuk update yang baru ini sepertinya masih ada bug, sepeti halaman yg sudah beri tanda, ketika akan dibuka lagi tandanya jadi hilang, dan terpaksa manual dari awal lagi membukanya",4,2023-07-23 10:16:01
Terlalu banyak buku sehingga susah mencari buku. Harusnya ada tahun rentang terbitnya juga. Supaya mudah menemukan buku terbaru.,5,2023-07-23 03:59:27
"Aplikasi yang sangat bermanfaat, sudah banyak pengguna memberi masukan yang artinya kami peduli dengan aplikasi ini. dizaman serba cepat ini semoga perbaikan atau pengembangan juga bisa cepet dengan mengutamakan kenyamanan para pengguna/pembaca. terima kasih iPusnas",4,2023-07-23 00:20:07
"Makin di update makin ga jelas, udah di tandai terakhir di baca dimana malah g muncul, salah pijit dikit halamannya ke geser, g nyaman banget tauga, lgi asik2 baca trus kyak gtu Sbnarnya yg bikin apk ini tolol apa gimana sih",3,2023-07-22 09:21:21
"Tool book mark hanya bertahan sehari kah? Kemarin sudah aku simpan, eh paginya hilang. Nggak kayak versi sebelumnya",4,2023-07-21 15:59:14
Masih kurang banyak bukunya untuk mencari referensi literatur,3,2023-07-21 10:53:32
Gk guna,1,2023-07-21 08:23:58
Ok,5,2023-07-20 18:59:41
Kak kenapa yaa masih nunggu registrasi email padahal udh masuk apk dan udh daftar masih ini susah sekali mau pinjam bukunya dan g ada notif lagi dari apk ini buat registrasi,2,2023-07-18 14:04:59
Tambah terus buku dan bacaan,5,2023-07-18 13:56:25
"Ga bisa di download ebook nya, tiap mau baca aplikasi keluar sendiriiii",1,2023-07-18 13:24:18
Ya gitu,1,2023-07-18 06:54:17
"Keren sih sekrang bisa di highlight jdii enak buat nge highlight hal2 penting, cuma sayangnya masih ga bisa di screnshoot jdi kalau baca buku english itu kudu effort keluar masuk apk nya buat searching arti nya:((",4,2023-07-17 23:22:25
Tidak dapat menerima email verifikasi,1,2023-07-16 22:53:24
"Sedikit saran untuk update selanjutnya tolong tambahkan fitur bookmark/wishlist untuk buku2 yang akan di baca pengguna. Dan dapat membuat folder untuk bookmark/wishlist tersebut agar dapat mengelompokkan buku2 yang akan di baca tersebut. Juga fitur ketika layar di tap 2x maka secara otomatis layar akan ter zoom pada batas teks dalam buku, seperti fitur di aplikasi adobe. Terimakasih atas perhatiannya.",4,2023-07-15 19:09:54
Tolong ditambah menu 'keep awake' dong biar layarnya bisa nyala terus.,5,2023-07-15 18:13:32
"Koleksinya ditambah ya! Sama satu lagi, kok sering lemottttttttttt",3,2023-07-15 07:47:48
sangat bermanfaat. hanya saja tolong tingkatkan lagi sistem pencarian dan pengkategoriannya.,1,2023-07-14 20:32:17
"Semoga ipusnas masih bisa diakses baca buku yg dipinjamnya tanpa harus online data kitanya, biar bisa diakses di mana aja kapan aja meski gaada kuota wkwk",4,2023-07-14 14:07:16
"Update terbaru cukup bagus. Tapi Highlight yang sudah di buat sungguh sangat menganggu saat mau buku tersebut. Highlightnya gak bisa di hapus,. Dan Bookmark yang Sudah di buat atau halaman yang sudah di tandai gak kesave saat buka bukunya Kembali..✌️✌️",4,2023-07-14 09:41:05
Bagus ini saya suka ini karena ada buku kesukaan saya tapi tidak semua,3,2023-07-12 11:09:56
"Ipunas kenapa sih ada buku yg kosong, kan rugi udah pinjam ternyata isinya kosong, udah gitu ga bisa langsung dikembalikan lagi itu buku yg kosong harus nunggu besoknya",3,2023-07-10 19:41:56
Mohon perbaiki hasil pencarian agar menjadi lebih akurat dan relevan.,4,2023-07-10 12:51:36
Kenapa gk bisa di download ya bukunya sedih banget,1,2023-07-10 10:38:21
"Fitur bookmark halaman nya tolong diperbaiki, trs distribusi salinan bukunya disesuaikan dengan permintaan peminjaman. Semakin tinggi permintaan peminjaman suatu maka semakin tinggi pula jumlah salinan bukunya, begitupun sebaliknya. Antrian peminjaman nya jomplang karena distribusi nya tidak sesuai permintaan. Edit: fitur bookmark bukan lagi gimmick, shootout buat developer nya, gercep abis😘. Edit 2: aplikasinya ga jelas, buku yang sudah dipinjam malah hilang ga jelas dari rak buku.",1,2023-07-10 09:43:35
Terimakasih atas perbaikannya.,4,2023-07-10 09:08:50
Gak ada lengkap2 nya ni perpustakaan online,1,2023-07-10 08:24:09
"Sebenarnya bagus, peminjaman buku cepat walau beberapa wishlist saya belum ada di ipusnas. Akan tetapi, tiap membaca terlalu banyak distraksi, perubahan layar ataupun pilihan bookmark. Awalnya bisa membaca banyak halaman sekali duduk, malah jadi kesel sendiri kena distraksi terus tiap gulir halaman. Mohon diperbaiki ya tim ipusnas.",3,2023-07-09 19:57:56
"KECEWA DENGAN UPDATED TERBARU. BUKANYA MEMPERMUDAH, INI MALAH MEMPERSULIT. TOLONG PERBAIKI FUNGSI STABILO TEKS DAN UNTUK SCROLL PAS BACA TOLONG PERBAIKI, KARENA MUDAH SEKALI KE SCROLL BAGIAN SAMPAI KE SAMPUL HALAMAN😠😠😠😠",1,2023-07-09 19:41:34
"Masih perlu banyak pengembangan. Silahkan perhatikan saran dari pembaca. Kenapa penanda sekarang tidak bisa, distraksi mode baca lembaran. Juga bisa ditambab untuk copy pada buku yg banyak peminat. Baiknya banyak buku menarik dan gratis tentunya bisa menjadi pilihan untuk bagi penggemar buku.",3,2023-07-09 12:14:55
Login apk yg paling susah jatuh kepada ipusnas🙏 kecewa beratttt,1,2023-07-09 11:36:22
aplikasi terbaik untuk membaca buku,5,2023-07-08 23:29:24
Akhir-akhir ini banyak buku yang masuk dalam antrian. Setiap kali saya ingin meminjam buku pasti masih dalam antrian. Mohon perbaikannya atau lebih perbanyak copy buku tersebut karena lebih banyak orang yang mengenal aplikasi ini maka harus semakin banyak copy buku yang harus disediakan sehingga semuanya pada kebagian. Buku yang masih dalam antrian bisa ditunggu berbulan-bulan ataupun tahunan. Apalagi apk ini belum ada fitur notif yang mengabarkan bahwa buku telah tersedia.,3,2023-07-08 18:19:05
